,res_id,filetype,filesize_mb,event,duration_ms,mb_per_sec
896,_1MB_image_resource_298,jpeg,1,resource creation,201,
897,_1MB_image_resource_298,jpeg,1,looping overhead,0,
898,_1MB_image_resource_299,jpeg,1,bitstream upload,914,1.1
899,_1MB_image_resource_299,jpeg,1,resource creation,255,
900,_1MB_image_resource_299,jpeg,1,looping overhead,0,
901,_1MB_image_resource_300,jpeg,1,bitstream upload,857,1.2
902,_1MB_image_resource_300,jpeg,1,resource creation,188,
903,_1MB_image_resource_300,jpeg,1,looping overhead,0,
904,_1MB_image_resource_301,jpeg,1,bitstream upload,738,1.4
905,_1MB_image_resource_301,jpeg,1,resource creation,187,
906,_1MB_image_resource_301,jpeg,1,looping overhead,0,
907,_1MB_image_resource_302,jpeg,1,bitstream upload,739,1.4
908,_1MB_image_resource_302,jpeg,1,resource creation,227,
909,_1MB_image_resource_302,jpeg,1,looping overhead,0,
910,_1MB_image_resource_303,jpeg,1,bitstream upload,738,1.4
911,_1MB_image_resource_303,jpeg,1,resource creation,189,
912,_1MB_image_resource_303,jpeg,1,looping overhead,0,
913,_1MB_image_resource_304,jpeg,1,bitstream upload,790,1.3
914,_1MB_image_resource_304,jpeg,1,resource creation,223,
915,_1MB_image_resource_304,jpeg,1,looping overhead,0,
916,_1MB_image_resource_305,jpeg,1,bitstream upload,765,1.4
917,_1MB_image_resource_305,jpeg,1,resource creation,169,
918,_1MB_image_resource_305,jpeg,1,looping overhead,0,
919,_1MB_image_resource_306,jpeg,1,bitstream upload,722,1.4
920,_1MB_image_resource_306,jpeg,1,resource creation,168,
921,_1MB_image_resource_306,jpeg,1,looping overhead,0,
922,_1MB_image_resource_307,jpeg,1,bitstream upload,707,1.5
923,_1MB_image_resource_307,jpeg,1,resource creation,213,
924,_1MB_image_resource_307,jpeg,1,looping overhead,0,
925,_1MB_image_resource_308,jpeg,1,bitstream upload,713,1.5
926,_1MB_image_resource_308,jpeg,1,resource creation,192,
927,_1MB_image_resource_308,jpeg,1,looping overhead,0,
928,_1MB_image_resource_309,jpeg,1,bitstream upload,684,1.5
929,_1MB_image_resource_309,jpeg,1,resource creation,214,
930,_1MB_image_resource_309,jpeg,1,looping overhead,0,
931,_1MB_image_resource_310,jpeg,1,bitstream upload,741,1.4
932,_1MB_image_resource_310,jpeg,1,resource creation,177,
933,_1MB_image_resource_310,jpeg,1,looping overhead,0,
934,_1MB_image_resource_311,jpeg,1,bitstream upload,781,1.3
935,_1MB_image_resource_311,jpeg,1,resource creation,181,
936,_1MB_image_resource_311,jpeg,1,looping overhead,0,
937,_1MB_image_resource_312,jpeg,1,bitstream upload,706,1.5
938,_1MB_image_resource_312,jpeg,1,resource creation,207,
939,_1MB_image_resource_312,jpeg,1,looping overhead,0,
940,_1MB_image_resource_313,jpeg,1,bitstream upload,684,1.5
941,_1MB_image_resource_313,jpeg,1,resource creation,167,
942,_1MB_image_resource_313,jpeg,1,looping overhead,0,
943,_1MB_image_resource_314,jpeg,1,bitstream upload,695,1.5
944,_1MB_image_resource_314,jpeg,1,resource creation,177,
945,_1MB_image_resource_314,jpeg,1,looping overhead,0,
946,_1MB_image_resource_315,jpeg,1,bitstream upload,715,1.5
947,_1MB_image_resource_315,jpeg,1,resource creation,165,
948,_1MB_image_resource_315,jpeg,1,looping overhead,0,
949,_1MB_image_resource_316,jpeg,1,bitstream upload,719,1.4
950,_1MB_image_resource_316,jpeg,1,resource creation,185,
951,_1MB_image_resource_316,jpeg,1,looping overhead,0,
952,_1MB_image_resource_317,jpeg,1,bitstream upload,675,1.5
953,_1MB_image_resource_317,jpeg,1,resource creation,228,
954,_1MB_image_resource_317,jpeg,1,looping overhead,0,
955,_1MB_image_resource_318,jpeg,1,bitstream upload,668,1.6
956,_1MB_image_resource_318,jpeg,1,resource creation,165,
957,_1MB_image_resource_318,jpeg,1,looping overhead,0,
958,_1MB_image_resource_319,jpeg,1,bitstream upload,682,1.5
959,_1MB_image_resource_319,jpeg,1,resource creation,173,
960,_1MB_image_resource_319,jpeg,1,looping overhead,0,
961,_1MB_image_resource_320,jpeg,1,bitstream upload,666,1.6
962,_1MB_image_resource_320,jpeg,1,resource creation,206,
963,_1MB_image_resource_320,jpeg,1,looping overhead,0,
964,_1MB_image_resource_321,jpeg,1,bitstream upload,701,1.5
965,_1MB_image_resource_321,jpeg,1,resource creation,154,
966,_1MB_image_resource_321,jpeg,1,looping overhead,0,
967,_1MB_image_resource_322,jpeg,1,bitstream upload,686,1.5
968,_1MB_image_resource_322,jpeg,1,resource creation,195,
969,_1MB_image_resource_322,jpeg,1,looping overhead,0,
970,_1MB_image_resource_323,jpeg,1,bitstream upload,624,1.7
971,_1MB_image_resource_323,jpeg,1,resource creation,157,
972,_1MB_image_resource_323,jpeg,1,looping overhead,0,
973,_1MB_image_resource_324,jpeg,1,bitstream upload,656,1.6
974,_1MB_image_resource_324,jpeg,1,resource creation,149,
975,_1MB_image_resource_324,jpeg,1,looping overhead,0,
976,_1MB_image_resource_325,jpeg,1,bitstream upload,648,1.6
977,_1MB_image_resource_325,jpeg,1,resource creation,191,
978,_1MB_image_resource_325,jpeg,1,looping overhead,0,
979,_1MB_image_resource_326,jpeg,1,bitstream upload,637,1.6
980,_1MB_image_resource_326,jpeg,1,resource creation,150,
981,_1MB_image_resource_326,jpeg,1,looping overhead,0,
982,_1MB_image_resource_327,jpeg,1,bitstream upload,689,1.5
983,_1MB_image_resource_327,jpeg,1,resource creation,202,
984,_1MB_image_resource_327,jpeg,1,looping overhead,0,
985,_1MB_image_resource_328,jpeg,1,bitstream upload,651,1.6
986,_1MB_image_resource_328,jpeg,1,resource creation,162,
987,_1MB_image_resource_328,jpeg,1,looping overhead,0,
988,_1MB_image_resource_329,jpeg,1,bitstream upload,627,1.7
989,_1MB_image_resource_329,jpeg,1,resource creation,173,
990,_1MB_image_resource_329,jpeg,1,looping overhead,0,
991,_1MB_image_resource_330,jpeg,1,bitstream upload,610,1.7
992,_1MB_image_resource_330,jpeg,1,resource creation,194,
993,_1MB_image_resource_330,jpeg,1,looping overhead,0,
994,_1MB_image_resource_331,jpeg,1,bitstream upload,610,1.7
995,_1MB_image_resource_331,jpeg,1,resource creation,161,
996,_1MB_image_resource_331,jpeg,1,looping overhead,0,
997,_1MB_image_resource_332,jpeg,1,bitstream upload,642,1.6
998,_1MB_image_resource_332,jpeg,1,resource creation,163,
999,_1MB_image_resource_332,jpeg,1,looping overhead,0,
1000,_1MB_image_resource_333,jpeg,1,bitstream upload,717,1.4
1001,_1MB_image_resource_333,jpeg,1,resource creation,163,
1002,_1MB_image_resource_333,jpeg,1,looping overhead,0,
1003,_1MB_image_resource_334,jpeg,1,bitstream upload,685,1.5
1004,_1MB_image_resource_334,jpeg,1,resource creation,159,
1005,_1MB_image_resource_334,jpeg,1,looping overhead,0,
1006,_1MB_image_resource_335,jpeg,1,bitstream upload,643,1.6
1007,_1MB_image_resource_335,jpeg,1,resource creation,228,
1008,_1MB_image_resource_335,jpeg,1,looping overhead,0,
1009,_1MB_image_resource_336,jpeg,1,bitstream upload,630,1.7
1010,_1MB_image_resource_336,jpeg,1,resource creation,166,
1011,_1MB_image_resource_336,jpeg,1,looping overhead,0,
1012,_1MB_image_resource_337,jpeg,1,bitstream upload,640,1.6
1013,_1MB_image_resource_337,jpeg,1,resource creation,189,
1014,_1MB_image_resource_337,jpeg,1,looping overhead,0,
1015,_1MB_image_resource_338,jpeg,1,bitstream upload,658,1.6
1016,_1MB_image_resource_338,jpeg,1,resource creation,206,
1017,_1MB_image_resource_338,jpeg,1,looping overhead,0,
1018,_1MB_image_resource_339,jpeg,1,bitstream upload,695,1.5
1019,_1MB_image_resource_339,jpeg,1,resource creation,160,
1020,_1MB_image_resource_339,jpeg,1,looping overhead,0,
1021,_1MB_image_resource_340,jpeg,1,bitstream upload,677,1.5
1022,_1MB_image_resource_340,jpeg,1,resource creation,212,
1023,_1MB_image_resource_340,jpeg,1,looping overhead,0,
1024,_1MB_image_resource_341,jpeg,1,bitstream upload,671,1.6
1025,_1MB_image_resource_341,jpeg,1,resource creation,170,
1026,_1MB_image_resource_341,jpeg,1,looping overhead,0,
1027,_1MB_image_resource_342,jpeg,1,bitstream upload,649,1.6
1028,_1MB_image_resource_342,jpeg,1,resource creation,152,
1029,_1MB_image_resource_342,jpeg,1,looping overhead,0,
1030,_1MB_image_resource_343,jpeg,1,bitstream upload,637,1.6
1031,_1MB_image_resource_343,jpeg,1,resource creation,201,
1032,_1MB_image_resource_343,jpeg,1,looping overhead,0,
1033,_1MB_image_resource_344,jpeg,1,bitstream upload,628,1.7
1034,_1MB_image_resource_344,jpeg,1,resource creation,159,
1035,_1MB_image_resource_344,jpeg,1,looping overhead,0,
1036,_1MB_image_resource_345,jpeg,1,bitstream upload,689,1.5
1037,_1MB_image_resource_345,jpeg,1,resource creation,227,
1038,_1MB_image_resource_345,jpeg,1,looping overhead,0,
1039,_1MB_image_resource_346,jpeg,1,bitstream upload,789,1.3
1040,_1MB_image_resource_346,jpeg,1,resource creation,480,
1041,_1MB_image_resource_346,jpeg,1,looping overhead,0,
1042,_1MB_image_resource_347,jpeg,1,bitstream upload,1131,0.9
1043,_1MB_image_resource_347,jpeg,1,resource creation,192,
1044,_1MB_image_resource_347,jpeg,1,looping overhead,0,
1045,_1MB_image_resource_348,jpeg,1,bitstream upload,750,1.4
1046,_1MB_image_resource_348,jpeg,1,resource creation,226,
1047,_1MB_image_resource_348,jpeg,1,looping overhead,0,
1048,_1MB_image_resource_349,jpeg,1,bitstream upload,783,1.3
1049,_1MB_image_resource_349,jpeg,1,resource creation,234,
1050,_1MB_image_resource_349,jpeg,1,looping overhead,0,
1051,_1MB_image_resource_350,jpeg,1,bitstream upload,728,1.4
1052,_1MB_image_resource_350,jpeg,1,resource creation,238,
1053,_1MB_image_resource_350,jpeg,1,looping overhead,0,
1054,_1MB_image_resource_351,jpeg,1,bitstream upload,706,1.5
1055,_1MB_image_resource_351,jpeg,1,resource creation,167,
1056,_1MB_image_resource_351,jpeg,1,looping overhead,0,
1057,_1MB_image_resource_352,jpeg,1,bitstream upload,669,1.6
1058,_1MB_image_resource_352,jpeg,1,resource creation,171,
1059,_1MB_image_resource_352,jpeg,1,looping overhead,0,
1060,_1MB_image_resource_353,jpeg,1,bitstream upload,674,1.5
1061,_1MB_image_resource_353,jpeg,1,resource creation,213,
1062,_1MB_image_resource_353,jpeg,1,looping overhead,0,
1063,_1MB_image_resource_354,jpeg,1,bitstream upload,679,1.5
1064,_1MB_image_resource_354,jpeg,1,resource creation,168,
1065,_1MB_image_resource_354,jpeg,1,looping overhead,0,
1066,_1MB_image_resource_355,jpeg,1,bitstream upload,715,1.5
1067,_1MB_image_resource_355,jpeg,1,resource creation,174,
1068,_1MB_image_resource_355,jpeg,1,looping overhead,0,
1069,_1MB_image_resource_356,jpeg,1,bitstream upload,701,1.5
1070,_1MB_image_resource_356,jpeg,1,resource creation,207,
1071,_1MB_image_resource_356,jpeg,1,looping overhead,0,
1072,_1MB_image_resource_357,jpeg,1,bitstream upload,687,1.5
1073,_1MB_image_resource_357,jpeg,1,resource creation,190,
1074,_1MB_image_resource_357,jpeg,1,looping overhead,0,
1075,_1MB_image_resource_358,jpeg,1,bitstream upload,725,1.4
1076,_1MB_image_resource_358,jpeg,1,resource creation,261,
1077,_1MB_image_resource_358,jpeg,1,looping overhead,0,
1078,_1MB_image_resource_359,jpeg,1,bitstream upload,665,1.6
1079,_1MB_image_resource_359,jpeg,1,resource creation,161,
1080,_1MB_image_resource_359,jpeg,1,looping overhead,0,
1081,_1MB_image_resource_360,jpeg,1,bitstream upload,637,1.6
1082,_1MB_image_resource_360,jpeg,1,resource creation,160,
1083,_1MB_image_resource_360,jpeg,1,looping overhead,0,
1084,_1MB_image_resource_361,jpeg,1,bitstream upload,668,1.6
1085,_1MB_image_resource_361,jpeg,1,resource creation,204,
1086,_1MB_image_resource_361,jpeg,1,looping overhead,0,
1087,_1MB_image_resource_362,jpeg,1,bitstream upload,680,1.5
1088,_1MB_image_resource_362,jpeg,1,resource creation,156,
1089,_1MB_image_resource_362,jpeg,1,looping overhead,0,
1090,_1MB_image_resource_363,jpeg,1,bitstream upload,639,1.6
1091,_1MB_image_resource_363,jpeg,1,resource creation,197,
1092,_1MB_image_resource_363,jpeg,1,looping overhead,0,
1093,_1MB_image_resource_364,jpeg,1,bitstream upload,628,1.7
1094,_1MB_image_resource_364,jpeg,1,resource creation,161,
1095,_1MB_image_resource_364,jpeg,1,looping overhead,0,
1096,_1MB_image_resource_365,jpeg,1,bitstream upload,616,1.7
1097,_1MB_image_resource_365,jpeg,1,resource creation,163,
1098,_1MB_image_resource_365,jpeg,1,looping overhead,0,
1099,_1MB_image_resource_366,jpeg,1,bitstream upload,614,1.7
1100,_1MB_image_resource_366,jpeg,1,resource creation,193,
1101,_1MB_image_resource_366,jpeg,1,looping overhead,0,
1102,_1MB_image_resource_367,jpeg,1,bitstream upload,669,1.6
1103,_1MB_image_resource_367,jpeg,1,resource creation,148,
1104,_1MB_image_resource_367,jpeg,1,looping overhead,0,
1105,_1MB_image_resource_368,jpeg,1,bitstream upload,669,1.6
1106,_1MB_image_resource_368,jpeg,1,resource creation,155,
1107,_1MB_image_resource_368,jpeg,1,looping overhead,0,
1108,_1MB_image_resource_369,jpeg,1,bitstream upload,641,1.6
1109,_1MB_image_resource_369,jpeg,1,resource creation,159,
1110,_1MB_image_resource_369,jpeg,1,looping overhead,0,
1111,_1MB_image_resource_370,jpeg,1,bitstream upload,601,1.7
1112,_1MB_image_resource_370,jpeg,1,resource creation,144,
1113,_1MB_image_resource_370,jpeg,1,looping overhead,0,
1114,_1MB_image_resource_371,jpeg,1,bitstream upload,607,1.7
1115,_1MB_image_resource_371,jpeg,1,resource creation,191,
1116,_1MB_image_resource_371,jpeg,1,looping overhead,0,
1117,_1MB_image_resource_372,jpeg,1,bitstream upload,605,1.7
1118,_1MB_image_resource_372,jpeg,1,resource creation,147,
1119,_1MB_image_resource_372,jpeg,1,looping overhead,0,
1120,_1MB_image_resource_373,jpeg,1,bitstream upload,659,1.6
1121,_1MB_image_resource_373,jpeg,1,resource creation,152,
1122,_1MB_image_resource_373,jpeg,1,looping overhead,0,
1123,_1MB_image_resource_374,jpeg,1,bitstream upload,620,1.7
1124,_1MB_image_resource_374,jpeg,1,resource creation,205,
1125,_1MB_image_resource_374,jpeg,1,looping overhead,0,
1126,_1MB_image_resource_375,jpeg,1,bitstream upload,611,1.7
1127,_1MB_image_resource_375,jpeg,1,resource creation,154,
1128,_1MB_image_resource_375,jpeg,1,looping overhead,0,
1129,_1MB_image_resource_376,jpeg,1,bitstream upload,609,1.7
1130,_1MB_image_resource_376,jpeg,1,resource creation,149,
1131,_1MB_image_resource_376,jpeg,1,looping overhead,0,
1132,_1MB_image_resource_377,jpeg,1,bitstream upload,637,1.6
1133,_1MB_image_resource_377,jpeg,1,resource creation,170,
1134,_1MB_image_resource_377,jpeg,1,looping overhead,0,
1135,_1MB_image_resource_378,jpeg,1,bitstream upload,638,1.6
1136,_1MB_image_resource_378,jpeg,1,resource creation,174,
1137,_1MB_image_resource_378,jpeg,1,looping overhead,0,
1138,_1MB_image_resource_379,jpeg,1,bitstream upload,631,1.6
1139,_1MB_image_resource_379,jpeg,1,resource creation,217,
1140,_1MB_image_resource_379,jpeg,1,looping overhead,0,
1141,_1MB_image_resource_380,jpeg,1,bitstream upload,634,1.6
1142,_1MB_image_resource_380,jpeg,1,resource creation,211,
1143,_1MB_image_resource_380,jpeg,1,looping overhead,0,
1144,_1MB_image_resource_381,jpeg,1,bitstream upload,672,1.5
1145,_1MB_image_resource_381,jpeg,1,resource creation,191,
1146,_1MB_image_resource_381,jpeg,1,looping overhead,0,
1147,_1MB_image_resource_382,jpeg,1,bitstream upload,644,1.6
1148,_1MB_image_resource_382,jpeg,1,resource creation,159,
1149,_1MB_image_resource_382,jpeg,1,looping overhead,0,
1150,_1MB_image_resource_383,jpeg,1,bitstream upload,625,1.7
1151,_1MB_image_resource_383,jpeg,1,resource creation,166,
1152,_1MB_image_resource_383,jpeg,1,looping overhead,0,
1153,_1MB_image_resource_384,jpeg,1,bitstream upload,646,1.6
1154,_1MB_image_resource_384,jpeg,1,resource creation,152,
1155,_1MB_image_resource_384,jpeg,1,looping overhead,0,
1156,_1MB_image_resource_385,jpeg,1,bitstream upload,630,1.7
1157,_1MB_image_resource_385,jpeg,1,resource creation,199,
1158,_1MB_image_resource_385,jpeg,1,looping overhead,0,
1159,_1MB_image_resource_386,jpeg,1,bitstream upload,627,1.7
1160,_1MB_image_resource_386,jpeg,1,resource creation,151,
1161,_1MB_image_resource_386,jpeg,1,looping overhead,0,
1162,_1MB_image_resource_387,jpeg,1,bitstream upload,678,1.5
1163,_1MB_image_resource_387,jpeg,1,resource creation,157,
1164,_1MB_image_resource_387,jpeg,1,looping overhead,0,
1165,_1MB_image_resource_388,jpeg,1,bitstream upload,628,1.7
1166,_1MB_image_resource_388,jpeg,1,resource creation,156,
1167,_1MB_image_resource_388,jpeg,1,looping overhead,0,
1168,_1MB_image_resource_389,jpeg,1,bitstream upload,610,1.7
1169,_1MB_image_resource_389,jpeg,1,resource creation,195,
1170,_1MB_image_resource_389,jpeg,1,looping overhead,0,
1171,_1MB_image_resource_390,jpeg,1,bitstream upload,693,1.5
1172,_1MB_image_resource_390,jpeg,1,resource creation,169,
1173,_1MB_image_resource_390,jpeg,1,looping overhead,0,
1174,_1MB_image_resource_391,jpeg,1,bitstream upload,630,1.7
1175,_1MB_image_resource_391,jpeg,1,resource creation,179,
1176,_1MB_image_resource_391,jpeg,1,looping overhead,0,
1177,_1MB_image_resource_392,jpeg,1,bitstream upload,721,1.4
1178,_1MB_image_resource_392,jpeg,1,resource creation,169,
1179,_1MB_image_resource_392,jpeg,1,looping overhead,0,
1180,_1MB_image_resource_393,jpeg,1,bitstream upload,682,1.5
1181,_1MB_image_resource_393,jpeg,1,resource creation,162,
1182,_1MB_image_resource_393,jpeg,1,looping overhead,0,
1183,_1MB_image_resource_394,jpeg,1,bitstream upload,631,1.6
1184,_1MB_image_resource_394,jpeg,1,resource creation,164,
1185,_1MB_image_resource_394,jpeg,1,looping overhead,0,
1186,_1MB_image_resource_395,jpeg,1,bitstream upload,658,1.6
1187,_1MB_image_resource_395,jpeg,1,resource creation,160,
1188,_1MB_image_resource_395,jpeg,1,looping overhead,0,
1189,_1MB_image_resource_396,jpeg,1,bitstream upload,606,1.7
1190,_1MB_image_resource_396,jpeg,1,resource creation,165,
1191,_1MB_image_resource_396,jpeg,1,looping overhead,0,
1192,_1MB_image_resource_397,jpeg,1,bitstream upload,615,1.7
1193,_1MB_image_resource_397,jpeg,1,resource creation,164,
1194,_1MB_image_resource_397,jpeg,1,looping overhead,0,
1195,_1MB_image_resource_398,jpeg,1,bitstream upload,662,1.6
1196,_1MB_image_resource_398,jpeg,1,resource creation,180,
1197,_1MB_image_resource_398,jpeg,1,looping overhead,0,
1198,_1MB_image_resource_399,jpeg,1,bitstream upload,666,1.6
1199,_1MB_image_resource_399,jpeg,1,resource creation,216,
1200,_1MB_image_resource_399,jpeg,1,looping overhead,0,
1201,_1MB_image_resource_400,jpeg,1,bitstream upload,609,1.7
1202,_1MB_image_resource_400,jpeg,1,resource creation,147,
1203,_1MB_image_resource_400,jpeg,1,looping overhead,0,
1204,_1MB_image_resource_401,jpeg,1,bitstream upload,582,1.8
1205,_1MB_image_resource_401,jpeg,1,resource creation,159,
1206,_1MB_image_resource_401,jpeg,1,looping overhead,0,
1207,_1MB_image_resource_402,jpeg,1,bitstream upload,586,1.8
1208,_1MB_image_resource_402,jpeg,1,resource creation,152,
1209,_1MB_image_resource_402,jpeg,1,looping overhead,0,
1210,_1MB_image_resource_403,jpeg,1,bitstream upload,589,1.8
1211,_1MB_image_resource_403,jpeg,1,resource creation,186,
1212,_1MB_image_resource_403,jpeg,1,looping overhead,0,
1213,_1MB_image_resource_404,jpeg,1,bitstream upload,609,1.7
1214,_1MB_image_resource_404,jpeg,1,resource creation,143,
1215,_1MB_image_resource_404,jpeg,1,looping overhead,0,
1216,_1MB_image_resource_405,jpeg,1,bitstream upload,597,1.7
1217,_1MB_image_resource_405,jpeg,1,resource creation,202,
1218,_1MB_image_resource_405,jpeg,1,looping overhead,0,
1219,_1MB_image_resource_406,jpeg,1,bitstream upload,612,1.7
1220,_1MB_image_resource_406,jpeg,1,resource creation,191,
1221,_1MB_image_resource_406,jpeg,1,looping overhead,0,
1222,_1MB_image_resource_407,jpeg,1,bitstream upload,597,1.7
1223,_1MB_image_resource_407,jpeg,1,resource creation,148,
1224,_1MB_image_resource_407,jpeg,1,looping overhead,0,
1225,_1MB_image_resource_408,jpeg,1,bitstream upload,647,1.6
1226,_1MB_image_resource_408,jpeg,1,resource creation,158,
1227,_1MB_image_resource_408,jpeg,1,looping overhead,0,
1228,_1MB_image_resource_409,jpeg,1,bitstream upload,636,1.6
1229,_1MB_image_resource_409,jpeg,1,resource creation,162,
1230,_1MB_image_resource_409,jpeg,1,looping overhead,0,
1231,_1MB_image_resource_410,jpeg,1,bitstream upload,633,1.6
1232,_1MB_image_resource_410,jpeg,1,resource creation,247,
1233,_1MB_image_resource_410,jpeg,1,looping overhead,0,
1234,_1MB_image_resource_411,jpeg,1,bitstream upload,636,1.6
1235,_1MB_image_resource_411,jpeg,1,resource creation,158,
1236,_1MB_image_resource_411,jpeg,1,looping overhead,0,
1237,_1MB_image_resource_412,jpeg,1,bitstream upload,714,1.5
1238,_1MB_image_resource_412,jpeg,1,resource creation,164,
1239,_1MB_image_resource_412,jpeg,1,looping overhead,0,
1240,_1MB_image_resource_413,jpeg,1,bitstream upload,618,1.7
1241,_1MB_image_resource_413,jpeg,1,resource creation,197,
1242,_1MB_image_resource_413,jpeg,1,looping overhead,0,
1243,_1MB_image_resource_414,jpeg,1,bitstream upload,671,1.6
1244,_1MB_image_resource_414,jpeg,1,resource creation,162,
1245,_1MB_image_resource_414,jpeg,1,looping overhead,0,
1246,_1MB_image_resource_415,jpeg,1,bitstream upload,638,1.6
1247,_1MB_image_resource_415,jpeg,1,resource creation,166,
1248,_1MB_image_resource_415,jpeg,1,looping overhead,0,
1249,_1MB_image_resource_416,jpeg,1,bitstream upload,612,1.7
1250,_1MB_image_resource_416,jpeg,1,resource creation,215,
1251,_1MB_image_resource_416,jpeg,1,looping overhead,0,
1252,_1MB_image_resource_417,jpeg,1,bitstream upload,651,1.6
1253,_1MB_image_resource_417,jpeg,1,resource creation,221,
1254,_1MB_image_resource_417,jpeg,1,looping overhead,0,
1255,_1MB_image_resource_418,jpeg,1,bitstream upload,700,1.5
1256,_1MB_image_resource_418,jpeg,1,resource creation,159,
1257,_1MB_image_resource_418,jpeg,1,looping overhead,0,
1258,_1MB_image_resource_419,jpeg,1,bitstream upload,703,1.5
1259,_1MB_image_resource_419,jpeg,1,resource creation,193,
1260,_1MB_image_resource_419,jpeg,1,looping overhead,0,
1261,_1MB_image_resource_420,jpeg,1,bitstream upload,652,1.6
1262,_1MB_image_resource_420,jpeg,1,resource creation,204,
1263,_1MB_image_resource_420,jpeg,1,looping overhead,0,
1264,_1MB_image_resource_421,jpeg,1,bitstream upload,741,1.4
1265,_1MB_image_resource_421,jpeg,1,resource creation,186,
1266,_1MB_image_resource_421,jpeg,1,looping overhead,0,
1267,_1MB_image_resource_422,jpeg,1,bitstream upload,1025,1
1268,_1MB_image_resource_422,jpeg,1,resource creation,232,
1269,_1MB_image_resource_422,jpeg,1,looping overhead,0,
1270,_1MB_image_resource_423,jpeg,1,bitstream upload,767,1.4
1271,_1MB_image_resource_423,jpeg,1,resource creation,180,
1272,_1MB_image_resource_423,jpeg,1,looping overhead,0,
1273,_1MB_image_resource_424,jpeg,1,bitstream upload,731,1.4
1274,_1MB_image_resource_424,jpeg,1,resource creation,213,
1275,_1MB_image_resource_424,jpeg,1,looping overhead,0,
1276,_1MB_image_resource_425,jpeg,1,bitstream upload,759,1.4
1277,_1MB_image_resource_425,jpeg,1,resource creation,205,
1278,_1MB_image_resource_425,jpeg,1,looping overhead,0,
1279,_1MB_image_resource_426,jpeg,1,bitstream upload,739,1.4
1280,_1MB_image_resource_426,jpeg,1,resource creation,189,
1281,_1MB_image_resource_426,jpeg,1,looping overhead,0,
1282,_1MB_image_resource_427,jpeg,1,bitstream upload,780,1.3
1283,_1MB_image_resource_427,jpeg,1,resource creation,221,
1284,_1MB_image_resource_427,jpeg,1,looping overhead,0,
1285,_1MB_image_resource_428,jpeg,1,bitstream upload,776,1.3
1286,_1MB_image_resource_428,jpeg,1,resource creation,179,
1287,_1MB_image_resource_428,jpeg,1,looping overhead,0,
1288,_1MB_image_resource_429,jpeg,1,bitstream upload,710,1.5
1289,_1MB_image_resource_429,jpeg,1,resource creation,184,
1290,_1MB_image_resource_429,jpeg,1,looping overhead,0,
1291,_1MB_image_resource_430,jpeg,1,bitstream upload,695,1.5
1292,_1MB_image_resource_430,jpeg,1,resource creation,180,
1293,_1MB_image_resource_430,jpeg,1,looping overhead,0,
1294,_1MB_image_resource_431,jpeg,1,bitstream upload,737,1.4
1295,_1MB_image_resource_431,jpeg,1,resource creation,224,
1296,_1MB_image_resource_431,jpeg,1,looping overhead,0,
1297,_1MB_image_resource_432,jpeg,1,bitstream upload,851,1.2
1298,_1MB_image_resource_432,jpeg,1,resource creation,178,
1299,_1MB_image_resource_432,jpeg,1,looping overhead,0,
1300,_1MB_image_resource_433,jpeg,1,bitstream upload,817,1.3
1301,_1MB_image_resource_433,jpeg,1,resource creation,176,
1302,_1MB_image_resource_433,jpeg,1,looping overhead,0,
1303,_1MB_image_resource_434,jpeg,1,bitstream upload,726,1.4
1304,_1MB_image_resource_434,jpeg,1,resource creation,216,
1305,_1MB_image_resource_434,jpeg,1,looping overhead,0,
1306,_1MB_image_resource_435,jpeg,1,bitstream upload,717,1.4
1307,_1MB_image_resource_435,jpeg,1,resource creation,182,
1308,_1MB_image_resource_435,jpeg,1,looping overhead,0,
1309,_1MB_image_resource_436,jpeg,1,bitstream upload,717,1.4
1310,_1MB_image_resource_436,jpeg,1,resource creation,176,
1311,_1MB_image_resource_436,jpeg,1,looping overhead,0,
1312,_1MB_image_resource_437,jpeg,1,bitstream upload,725,1.4
1313,_1MB_image_resource_437,jpeg,1,resource creation,179,
1314,_1MB_image_resource_437,jpeg,1,looping overhead,0,
1315,_1MB_image_resource_438,jpeg,1,bitstream upload,791,1.3
1316,_1MB_image_resource_438,jpeg,1,resource creation,216,
1317,_1MB_image_resource_438,jpeg,1,looping overhead,0,
1318,_1MB_image_resource_439,jpeg,1,bitstream upload,791,1.3
1319,_1MB_image_resource_439,jpeg,1,resource creation,172,
1320,_1MB_image_resource_439,jpeg,1,looping overhead,0,
1321,_1MB_image_resource_440,jpeg,1,bitstream upload,733,1.4
1322,_1MB_image_resource_440,jpeg,1,resource creation,173,
1323,_1MB_image_resource_440,jpeg,1,looping overhead,0,
1324,_1MB_image_resource_441,jpeg,1,bitstream upload,721,1.4
1325,_1MB_image_resource_441,jpeg,1,resource creation,173,
1326,_1MB_image_resource_441,jpeg,1,looping overhead,0,
1327,_1MB_image_resource_442,jpeg,1,bitstream upload,712,1.5
1328,_1MB_image_resource_442,jpeg,1,resource creation,215,
1329,_1MB_image_resource_442,jpeg,1,looping overhead,0,
1330,_1MB_image_resource_443,jpeg,1,bitstream upload,821,1.3
1331,_1MB_image_resource_443,jpeg,1,resource creation,194,
1332,_1MB_image_resource_443,jpeg,1,looping overhead,0,
1333,_1MB_image_resource_444,jpeg,1,bitstream upload,866,1.2
1334,_1MB_image_resource_444,jpeg,1,resource creation,176,
